9.690050,100.000000,127.880250,26.682000,81.843250,23.778750,100.000000,-100.000000,99.904822,-99.904822,1000.000000,-1000.000000
0.000000,127.880250,52.520750
0.001000,127.880246,52.520250
0.002000,127.880233,52.518750
0.003000,127.880211,52.516250
0.004000,127.880180,52.512750
0.005000,127.880141,52.508250
0.006000,127.880093,52.502751
0.007000,127.880036,52.496251
0.008000,127.879971,52.488751
0.009000,127.879897,52.480252
0.010000,127.879814,52.470752
0.011000,127.879722,52.460252
0.012000,127.879622,52.448753
0.013000,127.879513,52.436253
0.014000,127.879395,52.422754
0.015000,127.879268,52.408254
0.016000,127.879133,52.392755
0.017000,127.878989,52.376256
0.018000,127.878836,52.358756
0.019000,127.878675,52.340257
0.020000,127.878505,52.320758
0.021000,127.878326,52.300258
0.022000,127.878138,52.278759
0.023000,127.877942,52.256260
0.024000,127.877737,52.232761
0.025000,127.877523,52.208262
0.026000,127.877300,52.182763
0.027000,127.877069,52.156264
0.028000,127.876829,52.128765
0.029000,127.876580,52.100266
0.030000,127.876323,52.070767
0.031000,127.876057,52.040268
0.032000,127.875601,52.008773
0.033000,127.874750,51.976284
0.034000,127.873873,51.942795
0.035000,127.872970,51.908307
0.036000,127.872041,51.872819
0.037000,127.871086,51.836332
0.038000,127.870104,51.798845
0.039000,127.869096,51.760358
0.040000,127.868062,51.720871
0.041000,127.867002,51.680385
0.042000,127.865916,51.638899
0.043000,127.864803,51.596414
0.044000,127.863664,51.552929
0.045000,127.862339,51.508450
0.046000,127.860354,51.462993
0.047000,127.858326,51.416537
0.048000,127.856254,51.369083
0.049000,127.854138,51.320629
0.050000,127.851979,51.271176
0.051000,127.849776,51.220724
0.052000,127.847530,51.169273
0.053000,127.845240,51.116823
0.054000,127.842906,51.063374
0.055000,127.840397,51.008933
0.056000,127.837008,50.953536
0.057000,127.833559,50.897142
0.058000,127.830049,50.839749
0.059000,127.826478,50.781358
0.060000,127.822845,50.721969
0.061000,127.819152,50.661582
0.062000,127.815397,50.600196
0.063000,127.811582,50.537813
0.064000,127.806983,50.474482
0.065000,127.801923,50.410181
0.066000,127.796784,50.344883
0.067000,127.791566,50.278588
0.068000,127.786270,50.211296
0.069000,127.780896,50.143007
0.070000,127.775443,50.073721
0.071000,127.769697,50.003457
0.072000,127.762844,49.932286
0.073000,127.755895,49.860120
0.074000,127.748851,49.786959
0.075000,127.741710,49.712801
0.076000,127.734474,49.637649
0.077000,127.727142,49.561501
0.078000,127.719155,49.484417
0.079000,127.710269,49.406421
0.080000,127.701269,49.327432
0.081000,127.692156,49.247450
0.082000,127.682930,49.166474
0.083000,127.673591,49.084504
0.084000,127.663852,49.001576
0.085000,127.652822,48.917799
0.086000,127.641662,48.833030
0.087000,127.630372,48.747270
0.088000,127.618951,48.660519
0.089000,127.607399,48.572776
0.090000,127.595079,48.484131
0.091000,127.581702,48.394626
0.092000,127.568178,48.304131
0.093000,127.554505,48.212647
0.094000,127.540685,48.120174
0.095000,127.526717,48.026712
0.096000,127.510994,47.932515
0.097000,127.495066,47.837339
0.098000,127.478974,47.741176
0.099000,127.462717,47.644027
0.100000,127.446295,47.545891
0.101000,127.428353,47.447516
0.102000,127.410129,47.349191
0.103000,127.391905,47.250865
0.104000,127.373682,47.152540
0.105000,127.355458,47.054214
0.106000,127.335830,46.956162
0.107000,127.315893,46.858169
0.108000,127.295956,46.760177
0.109000,127.276020,46.662184
0.110000,127.256083,46.564192
0.111000,127.234774,46.466491
0.112000,127.213130,46.368862
0.113000,127.191486,46.271232
0.114000,127.169842,46.173602
0.115000,127.148198,46.075973
0.116000,127.125215,45.978652
0.117000,127.101871,45.881415
0.118000,127.078526,45.784178
0.119000,127.055182,45.686941
0.120000,127.031837,45.589704
0.121000,127.007187,45.492793
0.122000,126.982149,45.395978
0.123000,126.957111,45.299163
0.124000,126.932073,45.202349
0.125000,126.907035,45.105534
0.126000,126.880725,45.009060
0.127000,126.854001,44.912697
0.128000,126.827277,44.816334
0.129000,126.800553,44.719971
0.130000,126.773830,44.623608
0.131000,126.745867,44.527600
0.132000,126.717466,44.431718
0.133000,126.689064,44.335836
0.134000,126.660663,44.239954
0.135000,126.632261,44.144072
0.136000,126.602655,44.048558
0.137000,126.572584,43.953187
0.138000,126.542514,43.857815
0.139000,126.512443,43.762443
0.140000,126.482372,43.667071
0.141000,126.451131,43.572080
0.142000,126.419400,43.477248
0.143000,126.387670,43.382416
0.144000,126.355939,43.287583
0.145000,126.324209,43.192751
0.146000,126.291341,43.098310
0.147000,126.257961,43.004046
0.148000,126.224580,42.909782
0.149000,126.191199,42.815518
0.150000,126.157819,42.721253
0.151000,126.123335,42.627391
0.152000,126.088314,42.533724
0.153000,126.053293,42.440056
0.154000,126.018272,42.346389
0.155000,125.983252,42.252722
0.156000,125.947161,42.159465
0.157000,125.910511,42.066424
0.158000,125.873861,41.973382
0.159000,125.837211,41.880340
0.160000,125.800561,41.787298
0.161000,125.762875,41.694675
0.162000,125.724607,41.602287
0.163000,125.686338,41.509899
0.164000,125.648070,41.417511
0.165000,125.609802,41.325123
0.166000,125.570531,41.233161
0.167000,125.530656,41.141455
0.168000,125.490781,41.049749
0.169000,125.450907,40.958043
0.170000,125.411032,40.866337
0.171000,125.370188,40.775062
0.172000,125.328719,40.684066
0.173000,125.287250,40.593069
0.174000,125.245780,40.502073
0.175000,125.204311,40.411077
0.176000,125.161907,40.320517
0.177000,125.118856,40.230258
0.178000,125.075805,40.140000
0.179000,125.032754,40.049741
0.180000,124.989703,39.959483
0.181000,124.945750,39.869664
0.182000,124.901130,39.780170
0.183000,124.856511,39.690677
0.184000,124.811891,39.601184
0.185000,124.767271,39.511690
0.186000,124.721783,39.422639
0.187000,124.675608,39.333938
0.188000,124.629433,39.245237
0.189000,124.583259,39.156536
0.190000,124.537084,39.067835
0.191000,124.490074,38.979578
0.192000,124.442358,38.891696
0.193000,124.394642,38.803814
0.194000,124.346926,38.715932
0.195000,124.299210,38.628051
0.196000,124.250692,38.540614
0.197000,124.201450,38.453578
0.198000,124.152207,38.366543
0.199000,124.102965,38.279507
0.200000,124.053723,38.192471
0.201000,124.003711,38.105880
0.202000,123.952957,38.019717
0.203000,123.902203,37.933554
0.204000,123.851449,37.847391
0.205000,123.800695,37.761228
0.206000,123.749204,37.675509
0.207000,123.696955,37.590245
0.208000,123.644705,37.504981
0.209000,123.592455,37.419716
0.210000,123.540205,37.334452
0.211000,123.487250,37.249629
0.212000,123.433520,37.165290
0.213000,123.379790,37.080951
0.214000,123.326060,36.996612
0.215000,123.272330,36.912273
0.216000,123.217927,36.828371
0.217000,123.162733,36.744982
0.218000,123.107539,36.661594
0.219000,123.052346,36.578205
0.220000,122.997152,36.494816
0.221000,122.941316,36.411861
0.222000,122.884676,36.329448
0.223000,122.828035,36.247036
0.224000,122.771394,36.164623
0.225000,122.714754,36.082210
0.226000,122.657502,36.000226
0.227000,122.599432,35.918814
0.228000,122.541362,35.837402
0.229000,122.483291,35.755991
0.230000,122.425221,35.674579
0.231000,122.366570,35.593589
0.232000,122.307088,35.513204
0.233000,122.247606,35.432818
0.234000,122.188124,35.352432
0.235000,122.128641,35.272047
0.236000,122.068609,35.192075
0.237000,122.007733,35.112740
0.238000,121.946857,35.033405
0.239000,121.885981,34.954069
0.240000,121.825104,34.874734
0.241000,121.763708,34.795805
0.242000,121.701457,34.717544
0.243000,121.639205,34.639284
0.244000,121.576954,34.561023
0.245000,121.514702,34.482762
0.246000,121.451960,34.404899
0.247000,121.388352,34.327736
0.248000,121.324744,34.250574
0.249000,121.261136,34.173411
0.250000,121.197529,34.096249
0.251000,121.133459,34.019474
0.252000,121.068514,33.943433
0.253000,121.003569,33.867393
0.254000,120.938624,33.791352
0.255000,120.873680,33.715312
0.256000,120.808301,33.639648
0.257000,120.742039,33.564752
0.258000,120.675777,33.489857
0.259000,120.609515,33.414961
0.260000,120.543253,33.340066
0.261000,120.476585,33.265535
0.262000,120.409026,33.191808
0.263000,120.341467,33.118080
0.264000,120.273908,33.044352
0.265000,120.206349,32.970624
0.266000,120.138412,32.897250
0.267000,120.069576,32.824712
0.268000,120.000741,32.752175
0.269000,119.931906,32.679637
0.270000,119.863070,32.607100
0.271000,119.793883,32.534902
0.272000,119.723792,32.463577
0.273000,119.653701,32.392252
0.274000,119.583610,32.320927
0.275000,119.513519,32.249602
0.276000,119.443103,32.178602
0.277000,119.371778,32.108511
0.278000,119.300453,32.038420
0.279000,119.229128,31.968329
0.280000,119.157803,31.898238
0.281000,119.086178,31.828458
0.282000,119.013640,31.759623
0.283000,118.941103,31.690787
0.284000,118.868565,31.621952
0.285000,118.796028,31.553116
0.286000,118.723216,31.484576
0.287000,118.649488,31.417017
0.288000,118.575760,31.349458
0.289000,118.502032,31.281899
0.290000,118.428305,31.214340
0.291000,118.354326,31.147059
0.292000,118.279431,31.080797
0.293000,118.204535,31.014535
0.294000,118.129640,30.948273
0.295000,118.054744,30.882011
0.296000,117.979621,30.816010
0.297000,117.903581,30.751065
0.298000,117.827540,30.686120
0.299000,117.751500,30.621176
0.300000,117.675459,30.556231
0.301000,117.599214,30.491529
0.302000,117.522052,30.427921
0.303000,117.444889,30.364314
0.304000,117.367727,30.300706
0.305000,117.290565,30.237098
0.306000,117.213220,30.173715
0.307000,117.134959,30.111463
0.308000,117.056699,30.049212
0.309000,116.978438,29.986960
0.310000,116.900177,29.924709
0.311000,116.821756,29.862663
0.312000,116.742420,29.801786
0.313000,116.663085,29.740910
0.314000,116.583750,29.680034
0.315000,116.504414,29.619158
0.316000,116.424940,29.558467
0.317000,116.344554,29.498985
0.318000,116.264168,29.439502
0.319000,116.183783,29.380020
0.320000,116.103397,29.320538
0.321000,116.022892,29.261220
0.322000,115.941480,29.203150
0.323000,115.860069,29.145080
0.324000,115.778657,29.087009
0.325000,115.697246,29.028939
0.326000,115.615734,28.971012
0.327000,115.533321,28.914371
0.328000,115.450909,28.857730
0.329000,115.368496,28.801090
0.330000,115.286083,28.744449
0.331000,115.203589,28.687930
0.332000,115.120200,28.632736
0.333000,115.036812,28.577542
0.334000,114.953423,28.522349
0.335000,114.870035,28.467155
0.336000,114.786582,28.412060
0.337000,114.702243,28.358330
0.338000,114.617904,28.304600
0.339000,114.533565,28.250870
0.340000,114.449225,28.197140
0.341000,114.364839,28.143486
0.342000,114.279575,28.091236
0.343000,114.194311,28.038986
0.344000,114.109047,27.986736
0.345000,114.023783,27.934486
0.346000,113.938488,27.882288
0.347000,113.852325,27.831534
0.348000,113.766162,27.780781
0.349000,113.679999,27.730027
0.350000,113.593836,27.679273
0.351000,113.507657,27.628547
0.352000,113.420622,27.579304
0.353000,113.333586,27.530062
0.354000,113.246551,27.480820
0.355000,113.159515,27.431577
0.356000,113.072478,27.382338
0.357000,112.984596,27.334622
0.358000,112.896714,27.286906
0.359000,112.808833,27.239190
0.360000,112.720951,27.191474
0.361000,112.633069,27.143759
0.362000,112.544380,27.097561
0.363000,112.455679,27.051387
0.364000,112.366978,27.005212
0.365000,112.278277,26.959037
0.366000,112.189576,26.912862
0.367000,112.100107,26.868194
0.368000,112.010613,26.823575
0.369000,111.921120,26.778955
0.370000,111.831626,26.734335
0.371000,111.742133,26.689715
0.372000,111.651910,26.646590
0.373000,111.561652,26.603539
0.374000,111.471393,26.560488
0.375000,111.381135,26.517437
0.376000,111.290876,26.474386
0.377000,111.199927,26.432816
0.378000,111.108931,26.391347
0.379000,111.017935,26.349877
0.380000,110.926939,26.308408
0.381000,110.835942,26.266939
0.382000,110.744293,26.226936
0.383000,110.652587,26.187061
0.384000,110.560881,26.147187
0.385000,110.469175,26.107312
0.386000,110.377469,26.067437
0.387000,110.285147,26.029014
0.388000,110.192759,25.990745
0.389000,110.100371,25.952477
0.390000,110.007983,25.914209
0.391000,109.915595,25.875940
0.392000,109.822627,25.839108
0.393000,109.729585,25.802458
0.394000,109.636543,25.765808
0.395000,109.543502,25.729158
0.396000,109.450460,25.692508
0.397000,109.356873,25.657277
0.398000,109.263206,25.622256
0.399000,109.169539,25.587235
0.400000,109.075872,25.552215
